AIRPORT;AIRPORT_COUNTRY_CODE_ISO;LATITUDE;LONGITUDE
IXC;IN;30.67194444;76.79055556
IXD;IN;25.43972222;81.73611111
IXE;IN;12.96388889;74.89388889
IXG;IN;15.85861111;74.61833333
IXH;IN;24.30722222;92.00888889
IXI;IN;27.29027778;94.08888889
IXJ;IN;32.69027778;74.83888889
IXK;IN;21.31944444;70.27083333
IXL;IN;34.13583333;77.54916667
IXM;IN;9.8325;78.08805556
IXQ;IN;24.1325;91.81555556
IXR;IN;23.31444444;85.32361111
IXS;IN;24.91222222;92.98138889
IXU;IN;19.86361111;75.40111111
IXW;IN;22.81305556;86.16888889
IXY;IN;23.11111111;70.10416667
IXZ;IN;11.64833333;92.74361111
IYK;US;35.65666667;-117.8291667
IZM;TR;38.28611111;27.15916667
IZO;JP;35.41194444;132.8911111
IZT;MX;16.56916667;-95.10833333
JAB;AU;-12.65972222;132.8919444
JAC;US;43.60666667;-110.7369444
JAF;LK;9.79166667;80.075
JAG;PK;28.28416667;68.44972222
JAI;IN;26.82166667;75.80611111
JAJ;US;33.765;-84.41777778
JAK;HT;18.24055556;-72.51861111
JAL;MX;19.47222222;-96.78194444
JAN;US;32.30972222;-90.07583333
JAO;US;33.93333333;-84.15
JAV;GL;69.21666667;-51.1
JAX;US;30.48472222;-81.68777778
JBC;US;42.33333333;-71.25
JBK;US;37.86666667;-122.3
JBP;US;33.98666667;-118.1597222
JBR;US;35.83;-90.64833333
JCA;FR;43.55;7.01666667
JCC;US;37.8;-122.4666667
JCE;US;37.80555556;-122.275
JCH;GL;68.83333333;-51
JCI;US;38.83083333;-94.89027778
JCK;AU;-20.67027778;141.7208333
JDA;US;44.40527778;-118.9616667
JDB;US;32.76666667;-97.31666667
JDF;BR;-21.75;-43.33333333
JDG;US;47.60083333;-122.3347222
JDH;IN;26.26055556;73.04777778
JDM;US;25.76666667;-80.18333333
JDO;BR;-7.2;-39.31666667
JDT;US;44.98277778;-93.26833333
JDX;US;29.76666667;-95.33333333
JED;SA;21.68111111;39.15555556
JEE;HT;18.66222222;-74.16972222
JEF;US;38.59222222;-92.15638889
JER;GB;49.21111111;-2.21666667
JFB;US;47.60694444;-122.3325
JFK;US;40.63861111;-73.77694444
JFN;US;41.77805556;-80.69555556
JFR;GL;62.00027778;-49.70027778
JGA;IN;22.46333333;70.01194444
JGC;US;35.96666667;-112.1333333
JGG;US;37.23916667;-76.71611111
JGL;US;33.58333333;-84.46666667
JGP;US;29.73416667;-95.43416667
JGQ;US;29.73666667;-95.45916667
JHB;MY;1.64138889;103.6697222
JHC;US;40.74444444;-73.60833333
JHE;SE;56.05;12.7
JHM;US;20.96611111;-156.6772222
JHS;GL;66.93694444;-53.70416667
JHW;US;42.15055556;-79.25805556
JHY;US;42.28333333;-71.13333333
JIB;DJ;11.54666667;43.15777778
JID;US;34.02722222;-117.9583333
JIK;GR;37.68333333;26.3475
JIL;CN;43.86666667;126.65
JIM;ET;7.65444444;36.82111111
JIN;UG;0.45638889;33.19222222
JJI;PE;-7.15;-76.71666667
JKG;SE;57.75777778;14.07027778
JKH;GR;38.345;26.14166667
JKL;GR;36.96388889;26.94277778
JKR;NP;26.70833333;85.92388889
JKT;ID;-6.15305556;106.8488889
JKV;US;31.86916667;-95.21722222
JLA;US;60.48277778;-149.7188889
JLN;US;37.14972222;-94.49777778
JLR;IN;23.17777778;80.05416667
JMA;US;29.68333333;-95.4
JMB;AO;-14.7;16.08333333
JMC;US;37.87861111;-122.5097222
JMK;GR;37.43611111;25.34444444
JMM;SE;55.61666667;13
JMN;US;44.16388889;-94.00416667
JMS;US;46.93;-98.67833333
JNB;ZA;-26.14027778;28.24277778
JNN;GL;60.15;-45.21666667
JNP;US;33.61388889;-117.8897222
JNU;US;58.35555556;-134.5747222
JO1;JO;32.16055556;37.14944444
JO2;JO;31.82555556;36.78194444
JO3;JO;32.03027778;36.4025
JOC;US;33.66666667;-117.8666667
JOE;FI;62.6625;29.60888889
JOG;ID;-7.78972222;110.4305556
JOI;BR;-26.2;-48.8
JOL;PH;6.05527778;121.0088889
JOM;TZ;-9.35444444;34.77138889
JON;;16.73333333;-169.5333333
JOR;US;33.84805556;-117.85
JOS;NG;9.86805556;8.89305556
JP2;JP;26.27416667;127.7563889
JPA;BR;-7.14638889;-34.95194444
JPB;US;40.75333333;-73.975
JPR;BR;-10.87083333;-61.84638889
JPT;US;29.50861111;-95.05027778
JQF;US;35.38527778;-80.70972222
USA;US;35.38777778;-80.70916667
JRA;US;40.75444444;-74.0075
JRB;US;40.70416667;-74.00833333
JRC;US;44.00138889;-92.48055556
JRE;US;40.8;-73.96666667
NAX;US;21.30888889;-158.075
JRF;US;21.30722222;-158.0702778
JRH;IN;26.72861111;94.17777778
JRO;TZ;-3.42777778;37.07138889
JRS;IL;31.8675;35.21444444
JRV;US;18.245;-65.64333333
JSE;US;58.30166667;-134.4244444
JSI;GR;39.18055556;23.50555556
JSK;US;45.55;-94.2
JSO;SE;59.2;17.61666667
JSR;BD;23.18111111;89.16388889
JST;US;40.31666667;-78.83444444
JSY;GR;37.42361111;24.94861111
JTR;GR;36.40638889;25.47722222
JUB;SD;4.87055556;31.60388889
JUJ;AR;-24.39277778;-65.09777778
JUL;PE;-15.46416667;-70.15444444
JUM;NP;29.27361111;82.19194444
JUV;GL;72.78333333;-56.15
JVL;US;42.61861111;-89.03777778
JWH;US;29.73333333;-95.53333333
TN8;US;36.1825;-86.88666667
JXN;US;42.25888889;-84.46138889
JYP;US;47.60416667;-122.3333333
JYV;FI;62.39916667;25.68194444
JZA;US;32.31194444;-89.13583333
JZB;US;42.57;-72.28861111
JZC;US;48.3;-102.4061111
JZD;AO;-13.1;14.75
JZE;US;60.81555556;-151.7988889
JZG;US;43.765;-99.32055556
JZH;CN;32.83694444;103.6819444
JZI;US;36.59277778;-86.47666667
JZJ;US;46.72194444;-92.04361111
JZK;US;46.70277778;-92.50444444
JZL;US;33.02333333;-118.5880556
JZM;US;66.18277778;-155.6927778
JZN;US;47.21166667;-119.8397222
JZO;US;42.79722222;-112.8252778
JZP;US;42.74305556;-122.4880556
JZQ;US;28.47361111;-82.45555556
JZR;US;45.70305556;-108.7611111
JZT;US;32.66361111;-97.09416667
JZU;US;42.89138889;-73.24638889
JZV;US;34.83333333;-92.25388889
JZW;US;31.41583333;-87.04416667
JZX;US;38.57861111;-122.4352778
JZY;US;45.9425;-116.1241667
JZZ;HU;46.38333333;17.91666667
K01;US;36.8;-86.81027778
KAA;ZM;-10.21583333;31.13
KAB;;-16.51833333;28.88527778
KAC;SY;37.02777778;41.19861111
KAD;NG;10.59583333;7.44027778
KAE;US;56.97333333;-133.9438889
KAG;KR;37.75222222;128.9497222
KAI;GY;5.16666667;-59.48333333
KAJ;FI;64.27777778;27.68888889
KAL;US;64.31888889;-158.7413889
KAN;NG;12.04638889;8.52388889
KAO;FI;65.99027778;29.23388889
KAR;GY;5.86944444;-60.62861111
KAT;NZ;-35.06944444;173.2833333
KAW;MM;10.04916667;98.53805556
KBC;US;66.26666667;-145.8
KBE;US;55.92944444;-131.57
KBG;UG;2.32944444;31.49638889
KBK;US;57.64472222;-136.0930556
KBL;AF;34.56388889;69.21388889
KBO;CD;-6.08805556;26.91666667
KBP;SU;50.345;30.89472222
KBR;MY;6.16527778;102.2936111
KBS;SL;7.94388889;-11.76194444
KBV;TH;8.09916667;98.98611111
KBW;US;56.28805556;-158.3833333
KCA;CN;41.71805556;82.98694444
KCC;US;56.03333333;-132.9166667
KCE;AU;-20.59611111;147.86
KCG;US;56.31222222;-158.3719444
KCH;MY;1.48416667;110.3408333
KCK;US;39.15;-94.6
KCL;US;56.31111111;-158.5341667
KCN;US;53.4;-167.55
KCQ;US;56.25583333;-158.7733333
KCR;US;63.57111111;-156.0052778
KCZ;JP;33.54111111;133.6769444
KDH;AF;31.50694444;65.8475
KDJ;GA;-0.15;10.76666667
KDK;US;57.80722222;-152.37
KDT;TH;14.1;99.91666667
KEB;US;59.35277778;-151.9222222
KED;MR;16.16138889;-13.50777778
KEF;IS;63.985;-22.60555556
KEH;US;47.75472222;-122.2591667
KEK;US;59.35527778;-157.4775
KEL;DE;54.38083333;10.14333333
KEM;FI;65.78;24.58583333
KEN;SL;7.88333333;-11.18333333
KEO;CI;9.49;-7.57083333
KEP;NP;28.10166667;81.67
KER;IR;30.26333333;56.9575
KEZ;US;25.32277778;-80.27694444
OCA;US;25.3225;-80.27694444
KFA;MR;16.58888889;-11.40527778
KFP;US;54.84916667;-163.4091667
KGA;CD;-5.9;22.47055556
KGC;AU;-35.73333333;137.5166667
KGD;SU;54.89;20.59277778
KGF;KZ;49.67194444;73.33555556
KGG;SN;12.57083333;-12.21722222
KGI;AU;-30.76666667;121.4666667
KGJ;MW;-9.95777778;33.89222222
KGK;US;59.8;-157.2333333
KGL;RW;-1.96777778;30.14
KGS;GR;36.79305556;27.09527778
KGU;MY;5.35666667;116.1619444
KGX;US;62.89527778;-160.0625
KGZ;US;61.45555556;-142.3788889
KHE;SU;46.67527778;32.62777778
KHH;TW;22.5725;120.3452778
KHI;PK;24.90555556;67.15694444
KHK;IR;29.26166667;50.32361111
KHM;MM;25.99;95.68083333
KHN;CN;28.86222222;115.9013889
KHV;SU;48.52666667;135.1866667
KIB;US;55.9;-159.4833333
KID;SE;55.91944444;14.08888889
KIE;AU;-6.31666667;155.7166667
KIH;IR;26.52666667;53.98166667
KIJ;JP;37.95333333;139.1225
KIK;IQ;35.47;44.355
KIM;ZA;-28.80583333;24.76638889
KIN;JM;17.95;-76.73333333
KIR;IE;52.18305556;-9.53444444
KIS;KE;-0.08555556;34.72861111
KIT;GR;36.29166667;23.025
KIV;SU;46.93333333;28.93333333
KIW;ZM;-12.83944444;28.23055556
KIX;JP;34.42833333;135.2438889
KIY;TZ;-8.91194444;39.51166667
KJA;RU;56.17277778;92.49333333
KJK;BE;50.81888889;3.20888889
KK1;TW;24.26666667;120.6141667
KKA;US;64.93944444;-161.15
KKB;US;58.19166667;-152.35
KKC;TH;16.465;102.7866667
KKE;NZ;-35.26111111;173.9138889
KKH;US;59.96083333;-162.8811111
KKI;US;60.90694444;-161.4222222
KKJ;JP;33.83305556;130.9494444
KKK;US;64.425;-156.8411111
KKL;US;57.36777778;-154.0252778
KKN;NO;69.72277778;29.89333333
KKO;NZ;-35.45277778;173.8166667
KKU;US;58.8125;-158.5605556
KKW;CD;-5.03611111;18.78027778
KLB;ZM;-14.97583333;22.64444444
KLG;US;61.53833333;-160.3244444
KLL;US;59.11861111;-156.8633333
KLN;US;57.53333333;-154
KLO;PH;11.68277778;122.3772222
KLP;US;57.55;-134.8666667
KLR;SE;56.685;16.28722222
KLS;US;46.11805556;-122.8983333
KLU;AT;46.64305556;14.34166667
KLV;;50.2;12.91666667
KLW;US;55.57916667;-133.0761111
KLX;GR;37.06944444;22.02777778
KMA;PG;-7.96472222;145.7675
XWG;SA;27.90305556;45.5275
KMC;SA;27.90305556;45.5275
KMF;PG;-7.65027778;145.9586111
KMG;CN;24.98333333;102.7333333
KMI;JP;31.87444444;131.4438889
KMJ;JP;32.83194444;130.8525
KMN;CD;-8.64111111;25.25
KMO;US;58.98166667;-159.0566667
KMP;ZA;-26.53361111;18.1
KMQ;JP;36.39388889;136.4169444
KMS;GH;6.7125;-1.59111111
KMU;SO;-0.38;42.47166667
KMX;SA;18.29722222;42.81138889
KMY;US;57.02638889;-154.1436111
KMZ;ZM;-14.79722222;24.80888889
KNB;US;37.00944444;-112.5316667
KND;CD;-2.9225;25.91388889
KNK;US;59.43333333;-154.8025
KNN;GN;10.3975;-9.30555556
KNP;AO;-9.77194444;15.45611111
KNS;AU;-39.875;143.8916667
KNT;US;36.22583333;-90.03666667
KNU;IN;26.40277778;80.4125
KNW;US;59.45222222;-157.3297222
KNX;AU;-15.785;128.7083333
KNZ;ML;12.84333333;-11.2525
KOA;US;19.73888889;-156.0455556
KOE;ID;-10.17388889;123.6583333
KOH;AU;-15.96666667;142.4166667
KOI;GB;58.95861111;-2.90305556
KOJ;JP;31.80194444;130.7202778
KOK;FI;63.71555556;23.14166667
KON;VN;14.35416667;108.0213889
KOP;TH;17.37944444;104.6483333
KOR;PG;-7.81666667;146.55
KOS;KH;10.6;103.6833333
KOT;US;63.02972222;-163.5602778
KOW;CN;25.9;114.9166667
KOY;US;57.16222222;-154.2275
KOZ;US;57.91666667;-152.5
KPB;US;56.35;-133.6166667
KPC;US;65.25444444;-166.8558333
KPH;US;54.45;-162.6833333
KPI;MY;2.01055556;112.9294444
KPK;US;57.43361111;-153.9
KPM;US;61.53138889;-158.6408333
KPN;US;59.93333333;-164.05
KPO;KR;35.98472222;129.4194444
KPP;AU;-14.88944444;144.2205556
KPR;US;58.43333333;-152.5833333
KPS;AU;-31.08333333;152.7666667
KPV;US;55.90666667;-159.145
KPY;US;57.93333333;-153.0333333
KQA;US;54.13333333;-165.7833333
KRB;AU;-17.45666667;140.8319444
KRF;SE;63.04944444;17.77277778
KRK;PL;50.08333333;19.78333333
KRM;US;59.46972222;-151.5711111
KRN;SE;67.82222222;20.34583333
KRP;DK;56.3;9.11666667
KRR;SU;45.03472222;39.17027778
KRS;NO;58.20305556;8.08416667
KRT;SD;15.59944444;32.55611111
KS2;US;38.3025;-95.725
KSA;;5.35083333;162.9763889
KSC;;48.66666667;21.25
KSD;SE;59.36166667;13.46944444
KSE;UG;0.18555556;30.10083333
KSF;DE;51.40805556;9.37527778
KSH;IR;34.34888889;47.15722222
KSI;GN;9.16944444;-10.12194444
KSQ;UZ;38.80222222;65.77305556
KSL;SD;15.39027778;36.34222222
KSM;US;62.06166667;-163.2980556
KSO;GR;40.45083333;21.27333333
KSP;PG;-8.45388889;147.21
KSR;US;56.24444444;-160.3863889
KSU;NO;63.11472222;7.84444444
KTA;AU;-20.71;116.7666667
KTB;US;55.68833333;-132.535
KTL;KE;0.97194444;34.95861111
KTM;NP;27.70055556;85.36305556
KTN;US;55.35833333;-131.7166667
KTP;JM;17.9875;-76.82333333
KTR;AU;-14.4575;132.2713889
KTS;US;65.32944444;-166.4716667
KTT;FI;67.70111111;24.86361111
KTW;PL;50.47416667;19.07444444
KUA;MY;3.77222222;103.2102778
KUD;MY;6.925;116.8341667
KUF;SU;53.50472222;50.16444444
KUH;JP;43.03972222;144.2038889
KUI;NZ;-36.46666667;174.8333333
KUK;US;60.87277778;-162.5225
KUL;MY;2.74555556;101.71
KUM;JP;30.38194444;130.6613889
KUN;LT;54.96388889;24.08472222
KUO;FI;63.00555556;27.79833333
KUV;KR;35.90166667;126.6180556
KUW;US;68.30694444;-161.4
KUY;PG;-7.43;143.12
KVA;GR;40.97277778;24.34194444
KVC;US;55.055;-162.3133333
KVG;PG;-2.57777778;150.8155556
KVL;US;67.73166667;-164.5472222
KWA;;8.71472222;167.7269444
KWE;CN;26.53833333;106.8011111
KWF;US;55.29722222;-133.2405556
KWI;KW;29.22694444;47.97972222
KWJ;KR;35.12333333;126.8108333
KWK;US;59.83333333;-163.1333333
KWL;CN;25.18333333;110.15
KWN;US;59.76111111;-161.8625
KWP;US;57.76694444;-153.55
KWT;US;60.80888889;-161.4375
KWZ;CD;-10.76666667;25.50694444
KXA;US;55.53777778;-132.3958333
KXK;RU;50.40944444;136.9352778
KY1;US;37.56861111;-84.77222222
KY2;US;37.54583333;-87.95305556
KY3;US;38.05805556;-83.97944444
KY4;US;37.80777778;-87.68555556
KY5;US;37.355;-87.39944444
KYA;TR;37.97916667;32.56222222
KYC;US;63.0025;-156.3655556
KYK;US;57.56611111;-154.45
KYS;ML;14.43194444;-11.43944444
KYU;US;64.87805556;-157.7130556
KZB;US;57.55;-153.75
KZH;US;57.58305556;-153.15
KZI;GR;40.28861111;21.84194444
KZN;SU;55.60944444;49.2775
LAA;US;38.06861111;-102.6902778
LAB;PG;-5.72222222;148.0566667
LAC;MY;7.4;113.85
LAD;AO;-8.85305556;13.23611111
LAE;PG;-6.56972222;146.7261111
LAF;US;40.41194444;-86.93361111
LAI;FR;48.75416667;-3.48194444
LAJ;BR;-27.78305556;-50.2825
LAK;CA;68.22222222;-134.9858333
LAL;US;27.98888889;-82.01472222
LAM;US;35.87972222;-106.2694444
LAN;US;42.77916667;-84.58833333
LAO;PH;18.18361111;120.5302778
LAP;MX;24.07277778;-110.3625
LAQ;LY;32.78861111;21.96444444
LAR;US;41.31361111;-105.6730556
LAS;US;36.08;-115.1522222
LAU;KE;-2.25;40.91166667
LAW;US;34.56972222;-98.41611111
LAX;US;33.9425;-118.4080556
LAY;ZA;-28.58166667;29.74972222
LAZ;BR;-13.25694444;-43.4125
LBA;GB;53.86527778;-1.65472222
LBB;US;33.66222222;-101.8227778
LBC;DE;53.80611111;10.72055556
LBE;US;40.27638889;-79.40277778
LBF;US;41.12833333;-100.6966667
LBG;FR;48.97194444;2.4425
LBI;FR;43.915;2.11444444
LBL;US;37.04444444;-100.9605556
LBP;MY;3.20222222;115.4019444
LBQ;GA;-0.71472222;10.23944444
LBS;FJ;-16.46472222;179.3405556
LBT;US;34.61111111;-79.05777778
LBU;MY;5.30055556;115.2483333
LBV;GA;0.45916667;9.41527778
LBX;PH;13.85583333;120.1069444
LBY;FR;47.28888889;-2.34583333
LCA;CY;34.87777778;33.63055556
LCC;IT;40.24277778;18.13333333
LCE;HN;15.74055556;-86.85722222
LCG;ES;43.29944444;-8.37916667
LCH;US;30.13111111;-93.22555556
LCI;US;43.57138889;-71.42111111
LCK;US;39.81416667;-82.93222222
LCM;AR;-31.00555556;-64.53194444
LCS;CR;10.41888889;-85.10416667
LCY;GB;51.50472222;0.05472222
LDB;BR;-23.33194444;-51.13194444
LDE;FR;43.18555556;-0.00277778
LDH;AU;-31.5375;159.0797222
LDI;TZ;-9.84583333;39.75944444
LDJ;US;40.6175;-74.245
LDK;SE;58.46555556;13.17444444
LDM;US;43.96222222;-86.40972222
LDU;MY;5.03527778;118.3261111
LDV;FR;48.53027778;-4.15083333
LDY;GB;55.04333333;-7.15333333
LEA;AU;-22.235;114.0816667
LEB;US;43.62805556;-72.30583333
LED;SU;59.8;30.3
LEE;US;28.82277778;-81.80916667
LEG;MR;17.06666667;-13.9
LEH;FR;49.53888889;0.08861111
LEI;ES;36.84444444;-2.37222222
LEJ;DD;51.42388889;12.23638889
LEK;GN;11.33333333;-12.29722222
LEO;GA;-1.57194444;14.28444444
LET;CO;-4.19638889;-69.93944444
LEV;FJ;-17.71333333;178.7597222
LEW;US;44.0475;-70.28388889
LEX;US;38.03972222;-84.60222222
LFI;US;37.08277778;-76.36083333
LFK;US;31.23416667;-94.75027778
LFO;ET;5.59027778;44.18888889
LFR;VE;8.24055556;-72.27222222
LFT;US;30.20472222;-91.9875
LFW;TG;6.1625;1.25416667
LGA;US;40.77944444;-73.87583333
LGB;US;33.8175;-118.1511111
LGC;US;33.00861111;-85.07277778
LGD;US;45.28944444;-118.005
LGG;BE;50.63611111;5.44166667
LGH;AU;-30.46666667;138.4166667
LGI;BS;23.17944444;-75.09055556
LGK;MY;6.33694444;99.73111111
LGM;US;40.16166667;-105.1613889
LGP;PH;13.15694444;123.7302778
LGQ;EC;0.0925;-76.86611111
LGS;AR;-35.49361111;-69.57416667
LGU;US;41.7875;-111.855
LGW;GB;51.14805556;-0.19666667
LHA;DE;48.37166667;7.82666667
LHB;US;54.22611111;-165.6111111
LHE;PK;31.52083333;74.40277778
LHG;AU;-29.45833333;147.9833333
LHQ;US;39.75555556;-82.65722222
LHR;GB;51.47138889;-0.45277778
LHU;US;34.45833333;-114.3611111
LHV;US;41.13555556;-77.42222222
LHW;CN;36.51527778;103.6208333
LHX;US;38.05083333;-103.5113889
LIA;CN;30.81666667;107.7
LIB;AU;-17.23611111;129.8852778
LIC;US;39.27277778;-103.6658333
LIE;CD;3.62361111;18.63888889
LIG;FR;45.86277778;1.17944444
LIH;US;21.97916667;-159.3458333
LIJ;US;54.9;-132.75
LIK;MH;9.81666667;169.3166667
LIL;FR;50.56444444;3.08805556
LIM;PE;-12.02666667;-77.12277778
LIN;IT;45.44166667;9.27777778
LIO;CR;9.95583333;-83.02111111
LIQ;CD;2.17222222;21.49583333
LIR;CR;10.58972222;-85.55
LIS;PT;38.78194444;-9.13333333
LIT;US;34.72916667;-92.23444444
LIV;US;65.53111111;-148.5411111
LIW;MM;19.68861111;97.21694444
LIY;US;31.89;-81.56111111
LIZ;US;46.95027778;-67.88611111
LJA;CD;-3.39722222;23.44444444
LJG;CN;26.67916667;100.2452778
LJN;US;29.03833333;-95.45694444
LJU;YU;46.22472222;14.46083333
LJY;US;37.64444444;-92.6525
LKE;US;47.62888889;-122.3386111
LKK;US;58.9675;-155.095
LKL;NO;70.06777778;24.97361111
LKM;ET;9.03333333;36.6125
NEK;ET;9.035;36.61194444
LKN;NO;68.15361111;13.60888889
LKO;IN;26.76027778;80.88027778
LKP;US;44.26444444;-73.96166667
LKV;US;42.16111111;-120.3980556
LKZ;GB;52.40861111;0.56277778
LLA;SE;65.54472222;22.12777778
LLI;ET;12.01666667;39.06666667
LLW;MW;-13.78944444;33.78111111
LLY;US;39.94333333;-74.84361111
LMA;US;63.88611111;-152.3019444
LMI;PG;-3.47777778;142.0394444
LMM;MX;25.68527778;-109.0808333
LMN;MY;4.74472222;115.0166667
LMO;GB;57.70694444;-3.33805556
LMP;IT;35.49611111;12.615
LMQ;LY;30.37944444;19.57944444
LMS;US;33.14277778;-89.06111111
LMT;US;42.16305556;-121.7358333
LND;US;42.81527778;-108.7294444
LNE;;-15.86666667;168.1833333
LNI;US;70.91111111;-153.2388889
LNK;US;40.85083333;-96.75888889
LNL;US;46.15;-89.21666667
LNP;US;36.98583333;-82.53305556
LNS;US;40.12111111;-76.29972222
LNT;US;32.82222222;-85.23333333
LNY;US;20.78472222;-156.9494444
LNZ;AT;48.23444444;14.19361111
LOA;AU;-18.99166667;139.9
LOH;EC;-3.99361111;-79.37361111
LOI;US;27.61555556;-99.52
LOL;US;40.06805556;-118.5616667
LOM;MX;21.35;-101.9494444
LON;GB;51.5;-0.16666667
LOQ;BW;-25.19027778;25.68194444
LOS;NG;6.58888889;3.32638889
LOU;US;38.22722222;-85.66361111
LOV;MX;26.95444444;-101.4702778
LOZ;US;37.08722222;-84.07694444
LPA;ES;27.93194444;-15.38333333
LPB;BO;-16.50694444;-68.20138889
LPC;US;34.66611111;-120.4655556
LPI;SE;58.40611111;15.68055556
LPL;GB;53.33833333;-2.86666667
LPO;US;41.57277778;-86.73416667
LPP;FI;61.04611111;28.15666667
LPQ;LA;19.89583333;102.1638889
LPS;US;48.48277778;-122.9355556
LPT;TH;18.27416667;99.50722222
LPW;US;56.38333333;-134.8333333
LQK;US;34.81;-82.70277778
LRA;GR;39.65111111;22.46388889
LRC;DE;51.60194444;6.1425
LRD;US;27.54472222;-99.46111111
LRE;AU;-23.43722222;144.2755556
LRF;US;34.91638889;-92.14611111
LRG;US;55.60166667;-131.635
WLR;US;55.60166667;-131.635
LRH;FR;46.18055556;-1.18583333
LRI;CO;9.27083333;-75.82805556
LRL;TG;9.76722222;1.09111111
LRM;DO;18.41027778;-68.94166667
LRN;US;47.14305556;-119.2402778
LRO;US;37.83666667;-121.2722222
LRT;FR;47.76111111;-3.43916667
LRU;US;32.29083333;-106.9216667
LSA;PG;-8.53333333;151.0666667
LSC;CL;-29.91722222;-71.19972222
LSD;US;38.09111111;-84.31666667
LSE;US;43.87722222;-91.25638889
LSF;US;32.33777778;-84.99222222
LSI;GB;59.88111111;-1.29305556
LSL;CR;11.03416667;-84.70722222
LSN;US;37.06305556;-120.8691667
LSP;VE;11.77944444;-70.1525
LSQ;CL;-37.3975;-72.42277778
LSR;US;65.39611111;-167.1630556
LSS;GP;15.865;-61.58027778
LST;AU;-41.54583333;147.21
LSU;MY;4.55277778;115.5
LSV;US;36.23388889;-115.0336111
LSX;ID;5.06888889;97.25555556
LTA;ZA;-23.82444444;30.32916667
LTB;AU;-38.20972222;146.4702778
LTD;LY;30.15166667;9.71527778
LTI;MN;46.65;96.41666667
LTM;GY;3.37166667;-59.79
LTN;GB;51.85861111;-0.35166667
LTO;MX;25.98333333;-111.35
LTQ;FR;50.515;1.62805556
LTS;US;34.66388889;-99.27361111
LTV;AU;-17.08333333;141.3666667
LUA;NP;27.68611111;86.73055556
LUD;ZA;-26.68638889;15.24388889
LUE;SK;48.35;19.73333333
LUF;US;33.535;-112.3830556
LUG;CH;46.00472222;8.91138889
LUJ;ZA;-31.37;29.42444444
LUK;US;39.10277778;-84.42138889
LUL;US;31.66888889;-89.17027778
LUN;ZM;-15.32916667;28.45277778
LUP;US;21.21111111;-156.9744444
LUQ;AR;-33.27444444;-66.35861111
LUR;US;68.87583333;-166.1069444
LUT;AU;-15.43333333;144.8166667
LUX;LU;49.62777778;6.20666667
LVB;BR;-30.83333333;-55.61666667
LVD;US;61.35861111;-155.4402778
LVI;ZM;-17.82055556;25.82222222
LVK;US;37.69361111;-121.8202778
LVM;US;45.66666667;-110.5666667
LVO;AU;-28.61527778;122.4227778
LVS;US;35.65416667;-105.1425
LWB;US;37.85972222;-80.39861111
LWC;US;39.00916667;-95.2175
LWF;US;35.23416667;-87.25805556
LWL;US;41.11388889;-114.9233333
LWM;US;42.7175;-71.1225
LWO;SU;49.8125;23.9575
LWS;US;46.37472222;-117.0144444
LWT;US;47.05111111;-109.4711111
LWV;US;38.76305556;-87.60111111
LWY;MY;4.85;115.405
LXA;CN;29.29722222;90.91333333
LXN;US;40.79055556;-99.77583333
LXR;EG;25.67305556;32.7075
LXS;GR;39.91666667;25.25
LXV;US;39.22027778;-106.3161111
LYB;KY;19.65916667;-80.09083333
LYC;SE;64.54916667;18.71694444
LYE;GB;51.50805556;-1.98833333
LYH;US;37.32694444;-79.20111111
LYN;FR;45.72944444;4.93888889
LYP;PK;31.36916667;72.99805556
LYR;NO;78.24527778;15.46944444
LYS;FR;45.72555556;5.08166667
LYU;US;47.82444444;-91.83083333
LYX;GB;50.95416667;0.94027778
LZC;MX;17.98888889;-102.2194444
LZH;CN;24.20777778;109.3913889
LZO;CN;28.88333333;105.35
LZR;AU;-14.66666667;145.4502778
LZU;US;33.97777778;-83.96222222
MA1;US;41.35833333;-70.52444444
MAA;IN;12.99333333;80.17694444
MAB;BR;-5.36666667;-49.16666667
MAC;US;32.8225;-83.56222222
MAD;ES;40.47361111;-3.56111111
MAE;US;36.98777778;-120.1105556
MAF;US;31.94083333;-102.2013889
MAG;PG;-5.20916667;145.7816667
MAH;ES;39.86138889;4.21527778
MAI;MW;-14.48555556;35.26111111
MAJ;;7.06472222;171.2747222
MAK;SD;9.55555556;31.64444444
MAM;MX;25.77027778;-97.52361111
MAN;GB;53.35333333;-2.27666667
MAO;BR;-3.03916667;-60.05
MAP;PG;-10.3;149.5333333
MAR;VE;10.56111111;-71.72555556
MAS;PG;-2.05666667;147.4244444
MAT;CD;-5.79833333;13.44166667
MAU;PF;-16.43333333;-152.25
MAW;US;36.60055556;-89.99222222
MAX;SN;15.59305556;-13.32361111
MAY;BS;24.28972222;-77.68027778
MAZ;PR;18.25777778;-67.14888889
MBA;KE;-4.03138889;39.59305556
MBH;AU;-25.51666667;152.7133333
MBI;TZ;-8.91472222;33.46194444
MBJ;JM;18.50194444;-77.9125
MBK;BR;-10.23333333;-54.95
MBL;US;44.27388889;-86.25333333
MBO;PH;13.21138889;120.6033333
MBS;US;43.53166667;-84.08166667
MBT;PH;12.37027778;123.6283333
MBU;SB;-9.43333333;159.5
MBX;YU;46.48;15.68944444
MBY;US;39.46388889;-92.42666667
MBZ;BR;-3.37416667;-57.72583333
MCA;GN;8.48333333;-9.53666667
MCB;US;31.17861111;-90.47166667
MCC;US;38.66777778;-121.3994444
MCD;US;45.86472222;-84.63722222
